MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinSF1,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,GarageCars,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,Fence,MiscVal,MoSold,SaleType,SaleCondition,SalePrice,Age,LastRemod
30,RM,40,4800,Pave,Missing,Reg,Lvl,AllPub,Inside,Gtl,IDOTRR,Norm,Norm,1Fam,1Story,4,7,Gable,CompShg,MetalSd,MetalSd,0,TA,TA,CBlock,TA,TA,No,197,0,999,1196,GasA,Ex,Y,FuseA,1196,0,0,1196,1,0,1,0,2,1,TA,5,Typ,0,2,Y,0,0,0,0,0,0,Missing,0,7,WD,Normal,109900,91,17
60,RL,63,8199,Pave,Missing,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7,5,Gable,CompShg,WdShing,Wd Shng,0,Gd,TA,PConc,Gd,TA,Av,648,0,80,728,GasA,Ex,Y,SBrkr,728,728,0,1456,1,0,2,1,3,1,Gd,7,Typ,1,2,Y,36,18,0,0,0,0,Missing,0,10,WD,Normal,189000,3,3
60,RL,107,13891,Pave,Missing,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,2Story,9,5,Hip,CompShg,VinylSd,VinylSd,424,Ex,TA,PConc,Ex,TA,Gd,0,0,1685.5,1734,GasA,Ex,Y,SBrkr,1734,1088,0,2747.625,0,0,3,1,4,1,Ex,10,Typ,1,3,Y,52,170,0,0,0,0,Missing,0,1,New,Partial,582933,1,0
20,RL,75,9000,Pave,Missing,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,5,Gable,CompShg,Wd Sdng,Wd Sdng,0,TA,TA,CBlock,TA,TA,No,812,0,124,936,GasA,TA,Y,SBrkr,1128,0,0,1128,0,0,1,0,2,1,TA,5,Min1,0,1,Y,0,0,0,0,0,0,GdWo,0,6,WD,Family,118000,52,52
20,RL,91,12274,Pave,Missing,IR1,Lvl,AllPub,FR2,Gtl,Somerst,Norm,Norm,1Fam,1Story,7,5,Gable,CompShg,VinylSd,VinylSd,256,Gd,TA,PConc,Gd,TA,No,0,0,1417,1417,GasA,Ex,Y,SBrkr,1428,0,0,1428,0,0,2,0,3,1,Ex,6,Typ,0,2,Y,0,60,0,0,0,0,Missing,0,7,New,Partial,227680,0,0
80,RL,75,9750,Pave,Missing,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,SLvl,5,5,Gable,CompShg,VinylSd,VinylSd,0,TA,TA,PConc,TA,TA,Av,400,0,100,980,GasA,Gd,Y,SBrkr,980,0,0,980,0,0,2,0,3,1,TA,6,Typ,0,1,Y,68,0,0,0,0,0,Missing,0,10,WD,Normal,135500,39,39
70,RL,144,17673.5,Pave,Missing,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,2Story,5,6,Gable,CompShg,Wd Sdng,Wd Sdng,0,TA,TA,CBlock,TA,TA,Gd,1309,0,15,1324,GasA,Ex,Y,SBrkr,1072,504,0,1576,2,0,1,1,3,1,Gd,6,Typ,1,2,Y,0,170,0,0,0,0,Missing,0,5,WD,Normal,223500,86,5
80,RL,85,13400,Pave,Missing,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,SLvl,5,5,Gable,CompShg,VinylSd,VinylSd,1047,TA,TA,CBlock,TA,TA,Av,516,0,380,1024,GasA,TA,Y,SBrkr,1086,0,0,1086,1,0,1,0,3,1,TA,6,Typ,1,2,Y,0,0,0,0,0,0,GdWo,0,6,WD,Normal,159950,40,40
75,RM,90,8100,Pave,Missing,Reg,Lvl,AllPub,Corner,Gtl,OldTown,Norm,Norm,1Fam,2.5Unf,5,5,Hip,CompShg,AsbShng,AsbShng,0,TA,TA,PConc,TA,TA,No,0,0,849,849,GasA,TA,N,FuseA,1075,1063,0,2138,0,0,2,0,2,1,TA,10,Typ,0,2,N,40,156,0,0,0,0,MnPrv,0,11,WD,Normal,106000,111,44
20,RL,78,10140,Pave,Missing,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm,1Fam,1Story,6,6,Hip,CompShg,HdBoard,HdBoard,99,TA,TA,CBlock,TA,TA,No,663,0,0,1040,GasA,Fa,Y,SBrkr,1309,0,0,1309,1,0,1,1,3,1,Gd,5,Typ,1,2,Y,265,0,0,0,0,0,GdPrv,0,1,WD,Normal,181000,32,7
120,RM,42.19664799,4438,Pave,Missing,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,TwnhsE,1Story,6,5,Gable,CompShg,VinylSd,VinylSd,169,Gd,TA,PConc,Gd,TA,Gd,662,0,186,848,GasA,Ex,Y,SBrkr,848,0,0,848,1,0,1,0,1,1,Gd,4,Typ,1,2,Y,140,0,0,0,0,0,Missing,0,6,ConLD,Normal,144500,4,4
20,C (all),66,8712,Grvl,Missing,Reg,Bnk,AllPub,Inside,Mod,IDOTRR,Norm,Norm,1Fam,1Story,5,5,Hip,CompShg,Wd Sdng,Wd Sdng,0,Fa,TA,CBlock,TA,TA,Av,0,0,540,540,GasA,TA,N,FuseA,1044,0,0,1044,0,0,1,0,2,1,Fa,4,Typ,0,2,N,0,0,0,0,0,0,Missing,0,6,WD,Alloca,55993,58,58
20,RL,75,9750,Pave,Missing,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,6,Gable,CompShg,MetalSd,MetalSd,243,TA,TA,CBlock,TA,TA,No,608,0,834,1442,GasA,Gd,Y,SBrkr,1442,0,0,1442,0,0,1,1,4,1,TA,7,Typ,0,1,Y,0,0,0,0,0,0,Missing,0,4,COD,Normal,157900,49,49
50,RL,45,8248,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1.5Fin,5,7,Gable,CompShg,Stucco,Stucco,0,TA,TA,BrkTil,TA,TA,No,0,0,686,686,GasW,Gd,Y,SBrkr,686,564,0,1250,0,0,1,1,3,1,Fa,7,Typ,0,1,P,207,0,0,0,0,0,Missing,0,7,WD,Normal,116000,88,56
20,RL,48,12137,Pave,Missing,IR2,Lvl,AllPub,CulDSac,Gtl,CollgCr,Norm,Norm,1Fam,1Story,7,5,Gable,CompShg,VinylSd,VinylSd,442,TA,TA,PConc,Gd,TA,No,0,0,1649,1649,GasA,Ex,Y,SBrkr,1661,0,0,1661,0,0,2,0,3,1,Gd,6,Typ,0,2,Y,0,34,0,0,0,0,Missing,0,5,WD,Normal,224900,12,12
20,RL,71.34733528,11425,Pave,Missing,IR1,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,6,Gable,CompShg,BrkFace,BrkFace,0,TA,TA,CBlock,TA,TA,No,486,0,522,1008,GasA,Gd,Y,SBrkr,1008,0,0,1008,0,0,1,0,2,1,TA,4,Typ,1,1,Y,0,0,0,0,0,0,Missing,0,7,WD,Normal,137000,52,52
20,RL,85.74448466,13265,Pave,Missing,IR1,Lvl,AllPub,CulDSac,Gtl,Mitchel,Norm,Norm,1Fam,1Story,8,5,Hip,CompShg,CemntBd,CmentBd,148,Gd,TA,PConc,Gd,TA,No,1218,0,350,1568,GasA,Ex,Y,SBrkr,1689,0,0,1689,1,0,2,0,3,1,Gd,7,Typ,2,3,Y,150,59,0,0,0,0,Missing,0,7,WD,Normal,271000,6,6
80,RL,80,8816,Pave,Missing,Reg,Lvl,AllPub,Inside,Gtl,ClearCr,Norm,Norm,1Fam,SLvl,6,7,Gable,CompShg,HdBoard,HdBoard,80,TA,TA,CBlock,TA,TA,Av,504,0,506,1010,GasA,Gd,Y,SBrkr,1052,0,0,1052,1,0,1,0,3,1,TA,6,Typ,0,2,Y,0,0,0,0,0,0,MnPrv,0,6,WD,Normal,155000,39,39
120,RL,44,6371,Pave,Missing,IR1,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,TwnhsE,1Story,7,5,Gable,CompShg,VinylSd,VinylSd,128,Gd,TA,PConc,Gd,TA,Mn,733,0,625,1358,GasA,Ex,Y,SBrkr,1358,0,0,1358,1,0,2,0,2,1,Gd,6,Typ,1,2,Y,192,35,0,0,0,0,Missing,0,6,New,Partial,224000,1,0
60,RL,72,7226,Pave,Missing,IR1,Lvl,AllPub,CulDSac,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7,5,Gable,CompShg,VinylSd,VinylSd,0,Gd,TA,PConc,Gd,TA,No,0,0,798,798,GasA,Ex,Y,SBrkr,798,842,0,1640,0,0,2,1,3,1,Gd,6,Typ,0,2,Y,0,45,0,0,0,0,Missing,0,6,WD,Normal,183000,5,5
20,RM,60,6000,Pave,Pave,Reg,Bnk,AllPub,Inside,Mod,OldTown,Norm,Norm,2fmCon,1Story,4,4,Gable,CompShg,MetalSd,MetalSd,0,Fa,TA,CBlock,Fa,TA,No,0,0,936,936,GasA,TA,N,SBrkr,936,0,0,936,0,0,1,0,2,1,TA,4,Min2,0,2,Y,0,32,0,0,0,0,Missing,0,2,WD,Normal,93000,56,56
60,RL,75.11657771,12394,Pave,Missing,IR1,Lvl,AllPub,Corner,Gtl,Gilbert,Norm,Norm,1Fam,2Story,7,5,Gable,CompShg,VinylSd,VinylSd,0,Gd,TA,PConc,Gd,TA,Gd,0,0,847,847,GasA,Ex,Y,SBrkr,847,886,0,1733,0,0,2,1,3,1,Gd,7,Typ,1,2,Y,100,48,0,0,0,0,Missing,0,10,WD,Family,225000,4,4
50,RL,60,9900,Pave,Missing,Reg,Lvl,AllPub,Inside,Gtl,SWISU,Norm,Norm,1Fam,1.5Fin,6,7,Gable,CompShg,VinylSd,VinylSd,0,TA,TA,BrkTil,TA,TA,No,0,0,778,778,GasA,TA,Y,SBrkr,944,545,0,1489,0,0,2,0,3,1,TA,7,Typ,1,1,Y,335,0,0,0,0,0,GdWo,0,7,WD,Normal,139500,69,59
20,FV,81,11216,Pave,Missing,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,1Story,8,5,Gable,CompShg,VinylSd,VinylSd,0,Gd,TA,PConc,Gd,Gd,No,0,0,1489,1489,GasA,Ex,Y,SBrkr,1489,0,0,1489,0,0,2,0,3,1,Gd,7,Typ,1,2,Y,0,140,0,0,0,0,Missing,0,6,New,Partial,232600,0,0
20,RL,114,14803,Pave,Missing,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,PosN,PosN,1Fam,1Story,10,5,Hip,CompShg,CemntBd,CmentBd,816,Ex,TA,PConc,Ex,TA,Av,1636,0,442,2052,GasA,Ex,Y,SBrkr,2084,0,0,2084,1,0,2,0,2,1,Ex,7,Typ,1,3,Y,188,45,0,0,0,0,Missing,0,6,New,Partial,385000,1,0
45,RM,50,6130,Pave,Missing,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1.5Unf,5,6,Gable,CompShg,MetalSd,MetalSd,0,TA,TA,BrkTil,TA,TA,No,784,0,0,784,GasA,Gd,Y,SBrkr,784,0,0,784,1,0,1,0,2,1,Gd,5,Typ,0,0,Y,0,0,0,0,0,0,Missing,0,5,WD,Normal,109500,84,58
20,RL,65,8529,Pave,Missing,IR1,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,1Fam,1Story,7,5,Gable,CompShg,VinylSd,VinylSd,0,Gd,TA,PConc,Gd,TA,No,20,0,1434,1454,GasA,Ex,Y,SBrkr,1434,0,0,1434,0,0,2,0,3,1,Gd,6,Typ,1,2,Y,290,39,0,0,0,0,Missing,0,4,WD,Normal,189000,8,8
60,RL,69.77444442,17673.5,Pave,Missing,IR2,Low,AllPub,CulDSac,Sev,ClearCr,Norm,Norm,1Fam,2Story,5,5,Flat,Tar&Grv,Plywood,Plywood,0,TA,TA,PConc,TA,Gd,Gd,249,0,0,1013,GasA,TA,Y,SBrkr,1160,966,0,2126,0,0,2,1,3,1,TA,7,Min2,0,2,Y,420,0,0,0,0,0,Missing,0,6,WD,Abnorml,185000,42,42
145,FV,24,2544,Pave,Pave,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,Twnhs,2Story,7,5,Gable,CompShg,MetalSd,MetalSd,0,Gd,TA,PConc,Gd,TA,No,0,0,600,600,GasA,Ex,Y,SBrkr,520,623,0,1223,0,0,2,1,2,1,Gd,4,Typ,0,2,Y,0,166,0,0,0,0,Missing,0,7,WD,Normal,147400,1,1
20,RL,80,11900,Pave,Missing,IR1,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,5,Gable,CompShg,HdBoard,HdBoard,387,TA,TA,CBlock,TA,TA,No,1040,0,352,1392,GasA,TA,Y,FuseA,1392,0,0,1392,1,0,1,1,3,1,TA,6,Typ,2,2,Y,0,0,0,0,0,0,Missing,0,6,WD,Normal,166000,51,51
145,FV,30,3180,Pave,Pave,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,TwnhsE,2Story,7,5,Gable,CompShg,MetalSd,MetalSd,0,TA,TA,PConc,Gd,TA,No,0,0,600,600,GasA,Ex,Y,SBrkr,520,600,0,1200,0,0,2,1,2,1,Gd,4,Typ,0,2,Y,0,166,0,0,0,0,Missing,0,6,WD,Normal,151000,1,1
60,RL,44,9548,Pave,Missing,IR1,Lvl,AllPub,CulDSac,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7,6,Gable,CompShg,VinylSd,VinylSd,223,Gd,TA,PConc,Gd,TA,No,483,0,458,941,GasA,Ex,Y,SBrkr,941,888,0,1829,1,0,2,1,3,1,Gd,7,Typ,1,2,Y,192,39,0,0,0,0,Missing,0,1,WD,Normal,237000,7,7
20,RL,100,10004,Pave,Missing,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,6,Gable,CompShg,HdBoard,Plywood,180,TA,TA,CBlock,TA,TA,No,196,0,975,1516,GasA,TA,Y,SBrkr,1516,0,0,1516,0,0,1,1,3,1,TA,6,Typ,0,2,Y,0,0,0,0,0,0,Missing,0,2,WD,Normal,167000,45,45
20,RL,75,7875,Pave,Missing,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,6,Gable,CompShg,VinylSd,VinylSd,136,TA,TA,CBlock,TA,TA,No,572,0,572,1144,GasA,Gd,Y,SBrkr,1144,0,0,1144,1,0,1,0,3,1,TA,6,Typ,0,2,Y,0,0,0,0,0,0,GdWo,0,9,WD,Normal,139950,47,47
20,RL,60,9600,Pave,Missing,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1Story,4,7,Gable,CompShg,VinylSd,HdBoard,0,TA,TA,CBlock,Gd,TA,No,442,0,625,1067,GasA,TA,Y,SBrkr,1067,0,0,1067,0,0,2,0,2,1,Gd,4,Min2,0,2,Y,290,0,0,0,0,0,Missing,0,2,WD,Normal,128000,60,15
30,RM,90,8100,Pave,Pave,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1Story,5,6,Gable,CompShg,VinylSd,VinylSd,0,TA,TA,BrkTil,TA,TA,No,338,0,1221,1559,GasA,Gd,Y,SBrkr,1559,0,0,1559,1,0,1,0,2,1,TA,5,Min2,0,2,Y,0,116,0,0,0,0,GdWo,0,6,COD,Normal,153500,59,34
145,RM,21,1680,Pave,Missing,Reg,Lvl,AllPub,Inside,Gtl,BrDale,Norm,Norm,Twnhs,2Story,6,5,Gable,CompShg,HdBoard,HdBoard,158,TA,TA,CBlock,TA,TA,No,330,0,153,483,GasA,TA,Y,SBrkr,483,504,0,987,1,0,1,1,2,1,TA,5,Typ,0,1,Y,0,0,0,0,0,0,Missing,0,11,WD,Normal,100000,35,35
20,RL,75,9525,Pave,Missing,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,5,6,Gable,CompShg,VinylSd,VinylSd,0,TA,TA,PConc,Gd,TA,No,0,0,1099,1099,GasA,Ex,Y,SBrkr,1099,0,0,1099,0,0,1,1,3,1,Gd,6,Typ,0,1,Y,278,0,0,0,0,0,Missing,0,6,WD,Normal,144000,13,2
50,RL,70,11767,Pave,Missing,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1.5Fin,5,6,Gable,CompShg,MetalSd,MetalSd,0,TA,TA,CBlock,TA,TA,No,352,0,416,768,GasA,Ex,Y,SBrkr,768,432,0,1200,0,0,1,0,3,1,TA,6,Typ,0,1,Y,0,0,0,0,0,0,Missing,0,5,WD,Normal,130500,62,13
70,RH,72.91365227,12155,Pave,Missing,IR1,Lvl,AllPub,Inside,Gtl,SWISU,Norm,Norm,1Fam,2Story,6,7.5,Gable,CompShg,Wd Sdng,Wd Sdng,0,TA,TA,BrkTil,TA,TA,No,156,0,516,672,GasA,TA,N,SBrkr,810,672,0,1482,0,0,2,0,4,1,Fa,7,Typ,0,1,P,0,0,0,0,0,0,Missing,0,3,WD,Normal,140000,83,58
70,RM,60,10440,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,2Story,5,7.5,Gable,CompShg,MetalSd,MetalSd,0,TA,TA,PConc,TA,TA,No,0,0,650,650,GasA,Gd,Y,SBrkr,958,581,0,1539,0,0,2,0,3,1,Gd,8,Typ,1,2,P,70,78,0,0,0,0,Missing,0,6,WD,Normal,157500,104,6
80,RL,82,9020,Pave,Missing,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,SLvl,6,7,Gable,CompShg,HdBoard,HdBoard,183,TA,TA,CBlock,TA,TA,Gd,312,0,276,1127,GasA,TA,Y,SBrkr,1165,0,0,1165,1,0,1,1,3,1,TA,6,Typ,0,2,Y,0,129,0,0,0,0,GdPrv,0,5,WD,Normal,174900,42,42
90,RL,80,8000,Pave,Missing,Reg,Lvl,AllPub,Corner,Gtl,NAmes,Artery,Norm,Duplex,1Story,5,4,Gable,CompShg,BrkFace,BrkFace,0,TA,TA,CBlock,TA,TA,No,0,0,1685.5,1800,GasA,Ex,N,SBrkr,1800,0,0,1800,0,0,2,0,4.5,1,TA,10,Typ,0,0,Y,0,0,0,0,0,0,Missing,0,7,WD,Normal,141000,46,46
50,RM,100,12665,Pave,Grvl,IR1,Lvl,AllPub,Inside,Gtl,OldTown,Artery,Norm,1Fam,1.5Fin,5,7.5,Gable,CompShg,Wd Sdng,Wd Sdng,0,TA,TA,BrkTil,TA,TA,Mn,0,0,876,876,GasA,Gd,Y,SBrkr,876,540,0,1416,0,0,1,1,4,1,TA,7,Typ,1,3,Y,418,0,0,0,0,0,Missing,0,6,WD,Normal,153900,93,58
85,RL,79.6437955,16647,Pave,Missing,IR1,Lvl,AllPub,CulDSac,Gtl,Sawyer,RRAe,Norm,1Fam,SFoyer,5,5,Gable,CompShg,HdBoard,HdBoard,0,TA,TA,CBlock,Gd,TA,Gd,1390,0,0,1390,GasA,TA,Y,SBrkr,1701,0,0,1701,1,0,2,0,3,1,TA,6,Min2,2,2,Y,0,0,0,0,0,0,Missing,0,1,WD,Normal,171000,32,26
60,RL,75,9317,Pave,Missing,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,1Fam,2Story,7,5,Gable,CompShg,HdBoard,HdBoard,137,Gd,TA,PConc,Gd,TA,No,513,0,227,740,GasA,Ex,Y,SBrkr,1006,769,0,1775,1,0,2,1,3,1,Gd,7,Typ,1,2,Y,234,72,0,0,0,0,Missing,0,7,WD,Normal,213000,16,16
20,RL,36,15523,Pave,Missing,IR1,Lvl,AllPub,CulDSac,Gtl,CollgCr,Norm,Norm,1Fam,1Story,5,6,Gable,CompShg,HdBoard,Plywood,0,TA,TA,CBlock,TA,TA,Av,460,0,404,864,GasA,Ex,Y,SBrkr,864,0,0,864,1,0,1,0,3,1,TA,5,Typ,1,1,Y,0,0,0,0,0,0,Missing,0,8,WD,Normal,133500,37,37
50,RL,75,17673.5,Pave,Missing,IR2,Bnk,AllPub,Inside,Gtl,ClearCr,Norm,Norm,1Fam,1.5Fin,6,7.5,Gable,CompShg,Wd Sdng,Wd Sdng,0,TA,TA,BrkTil,TA,TA,No,0,0,907,907,GasA,TA,Y,SBrkr,1307,1051,0,2358,0,0,3,0,4.5,1,TA,10,Typ,1,2,Y,420,40,0,0,0,0,Missing,0,9,WD,Normal,240000,100,11
80,RL,80,9600,Pave,Missing,Reg,Lvl,AllPub,FR2,Gtl,Veenker,Feedr,Norm,1Fam,SLvl,6,7,Hip,CompShg,Plywood,Plywood,360,Gd,Gd,CBlock,TA,TA,No,0,0,528,528,GasA,Ex,Y,SBrkr,1094,761,0,1855,0,0,2,1,3,1,TA,7,Typ,1,2,Y,113,100,0,0,0,0,Missing,0,8,WD,Normal,187000,31,13
120,RM,36,4435,Pave,Missing,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,TwnhsE,1Story,6,5,Gable,CompShg,VinylSd,VinylSd,170,Gd,TA,PConc,Gd,TA,Av,659,0,189,848,GasA,Ex,Y,SBrkr,848,0,0,848,1,0,1,0,1,1,Gd,3,Typ,0,2,Y,140,0,0,0,0,0,Missing,0,11,WD,Normal,131500,4,4
120,RL,49.29011783,3196,Pave,Missing,Reg,Lvl,AllPub,Inside,Gtl,Blmngtn,Norm,Norm,TwnhsE,1Story,8,5,Gable,CompShg,VinylSd,VinylSd,40,Gd,TA,PConc,Gd,TA,Gd,0,0,1273,1273,GasA,Ex,Y,SBrkr,1456,0,0,1456,0,0,2,0,2,1,Gd,7,Typ,1,2,Y,143,20,0,0,0,0,Missing,0,5,WD,Normal,215000,3,3
75,RL,53,7128,Pave,Missing,Reg,Lvl,AllPub,Inside,Gtl,Crawfor,Norm,Norm,1Fam,2.5Unf,7,5,Gable,CompShg,MetalSd,MetalSd,0,TA,Gd,CBlock,TA,TA,No,364,0,554,918,GasA,Gd,Y,SBrkr,918,728,0,1646,0,0,2,0,4,1,TA,7,Typ,2,1,Y,0,0,0,0,0,0,MnPrv,0,8,WD,Normal,164000,66,57
80,RL,80.5274806,12095,Pave,Missing,IR1,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,1Fam,SLvl,6,6,Gable,CompShg,MetalSd,HdBoard,115,TA,Gd,CBlock,TA,TA,Gd,564,0,563,1127,GasA,TA,Y,SBrkr,1445,0,0,1445,0,0,1,1,3,1,TA,7,Typ,1,2,Y,180,0,0,0,0,0,MnPrv,0,8,WD,Normal,158000,45,45
20,RL,102,17673.5,Pave,Missing,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1Story,5,4,Hip,CompShg,Wd Sdng,Plywood,0,TA,TA,CBlock,TA,TA,Mn,306,0,372,1763,GasA,TA,Y,SBrkr,1779,0,0,1779,1,0,1,1,3,1,TA,6,Typ,1,2,Y,0,170,0,0,0,0,Missing,0,7,WD,Abnorml,170000,51,32
20,RL,66.41258777,6897,Pave,Missing,IR1,Lvl,AllPub,Corner,Gtl,Sawyer,Norm,Norm,1Fam,1Story,5,7.5,Gable,CompShg,HdBoard,HdBoard,0,TA,Gd,CBlock,TA,TA,No,659,0,381,1040,GasA,Ex,Y,SBrkr,1040,0,0,1040,1,0,1,1,3,1,TA,6,Typ,0,1,Y,0,104,0,0,0,0,Missing,0,4,WD,Normal,127000,48,0
80,RL,70.61897649,10970,Pave,Missing,IR1,Low,AllPub,Inside,Mod,CollgCr,Norm,Norm,1Fam,SLvl,6,6,Gable,CompShg,Plywood,HdBoard,0,TA,TA,CBlock,Gd,Gd,Gd,505,0,0,940,GasA,TA,Y,SBrkr,1026,0,0,1026,1,0,1,0,3,1,TA,5,Typ,0,2,Y,0,0,0,0,0,0,MnPrv,0,10,WD,Normal,147000,30,30
60,RL,65,8125,Pave,Missing,Reg,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,6,5,Gable,CompShg,HdBoard,HdBoard,0,TA,TA,PConc,Gd,TA,No,0,0,702,702,GasA,Gd,Y,SBrkr,702,779,0,1481,0,0,2,1,3,1,TA,6,Typ,1,2,Y,0,36,0,0,0,0,Missing,0,3,WD,Normal,174000,15,14
20,RL,80,10400,Pave,Missing,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm,1Fam,1Story,7,5,Gable,CompShg,HdBoard,HdBoard,189,TA,TA,CBlock,Gd,TA,No,0,0,1090,1090,GasA,TA,Y,SBrkr,1370,0,0,1370,0,0,2,0,3,1,TA,6,Typ,1,2,Y,0,0,0,0,0,0,MnPrv,0,6,WD,Family,152000,33,33
60,RL,83.04730392,11029,Pave,Missing,IR1,Lvl,AllPub,Corner,Gtl,NWAmes,PosA,Norm,1Fam,2Story,6,7,Gable,CompShg,HdBoard,HdBoard,220,TA,TA,CBlock,TA,TA,Mn,619,0,435,1054,GasA,TA,Y,SBrkr,1512,1142,0,2654,1,0,2,1,4,1,Gd,9,Typ,1,2,Y,0,65,0,0,0,0,Missing,0,8,WD,Normal,250000,38,22
50,RL,55,7642,Pave,Missing,Reg,Lvl,AllPub,Corner,Gtl,Crawfor,Norm,Norm,1Fam,1.5Fin,7,7.5,Gable,CompShg,Wd Sdng,Wd Sdng,0,Gd,TA,BrkTil,TA,TA,No,0,0,912,912,GasA,Gd,Y,SBrkr,912,514,0,1426,0,0,1,1,3,1,Gd,7,Typ,1,1,Y,0,170,0,0,0,0,GdPrv,0,6,WD,Normal,189950,89,9
145,RL,75,11625,Pave,Missing,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,2fmCon,1Story,5,4,Hip,CompShg,Plywood,HdBoard,0,TA,TA,PConc,TA,TA,Mn,841,0,198,1039,GasA,Ex,Y,SBrkr,1039,0,0,1039,1,0,1,1,3,1,TA,6,Typ,0,2,Y,0,0,0,0,0,0,Missing,0,4,WD,Normal,131500,45,45
20,RL,81,9672,Pave,Missing,Reg,Lvl,AllPub,Corner,Gtl,SawyerW,Norm,Norm,1Fam,1Story,6,5,Hip,CompShg,HdBoard,Plywood,0,TA,TA,PConc,Gd,TA,No,338,0,702,1040,GasA,TA,Y,SBrkr,1097,0,0,1097,0,0,2,0,3,1,TA,6,Typ,0,2,Y,0,0,0,0,0,0,GdPrv,0,5,WD,Normal,152000,26,25
20,RL,70,7931,Pave,Missing,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,5,Hip,CompShg,BrkFace,Plywood,0,TA,TA,CBlock,TA,TA,No,1148,0,0,1148,GasA,TA,Y,SBrkr,1148,0,0,1148,1,0,1,0,3,1,TA,6,Typ,0,1,Y,0,0,0,0,0,0,GdPrv,0,7,WD,Normal,132500,50,50
20,FV,72,8640,Pave,Missing,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,1Story,7,5,Gable,CompShg,VinylSd,VinylSd,0,Gd,TA,PConc,Ex,TA,No,0,0,1372,1372,GasA,Ex,Y,SBrkr,1372,0,0,1372,0,0,2,0,3,1,Gd,6,Typ,0,2,Y,0,140,0,0,0,0,Missing,0,5,New,Partial,250580,1,0
